r_id,r_c_id,r_start_date,r_end_date,hours,total_cost,r_p_id,r_e_id
369,4486,2024-03-09 13:24:00,2024-03-09 15:24:00,,,10369,107
370,1843,2024-03-09 13:36:00,2024-03-09 14:36:00,,,10370,111
371,775,2024-03-09 14:13:00,2024-03-09 15:13:00,,,10371,108
372,143,2024-03-09 14:27:00,2024-03-09 16:27:00,,,10372,111
373,883,2024-03-09 15:01:00,2024-03-09 17:01:00,,,10373,110
374,1982,2024-03-09 15:12:00,2024-03-09 16:12:00,,,10374,111
375,1725,2024-03-09 16:00:00,2024-03-09 17:00:00,,,10375,110
376,2224,2024-03-09 16:38:00,2024-03-09 17:38:00,,,10376,108
377,2660,2024-03-09 17:18:00,2024-03-09 19:18:00,,,10377,111
378,4482,2024-03-09 18:48:00,2024-03-09 19:48:00,,,10378,111
379,86,2024-03-10 07:09:00,2024-03-10 11:09:00,,,10379,107
380,134,2024-03-10 08:04:00,2024-03-10 11:04:00,,,10380,102
381,4982,2024-03-10 08:15:00,2024-03-10 10:15:00,,,10381,107
382,4031,2024-03-10 08:50:00,2024-03-10 11:50:00,,,10382,107
383,325,2024-03-10 10:11:00,2024-03-10 13:11:00,,,10383,103
384,314,2024-03-10 11:14:00,2024-03-10 15:14:00,,,10384,102
385,1416,2024-03-10 11:29:00,2024-03-10 12:29:00,,,10385,107
386,3791,2024-03-10 11:34:00,2024-03-10 14:34:00,,,10386,107
387,1574,2024-03-10 18:11:00,2024-03-10 22:00:00,,,10387,108
388,4984,2024-03-10 18:53:00,2024-03-10 20:53:00,,,10388,109
389,4115,2024-03-10 19:20:00,2024-03-10 22:00:00,,,10389,108
390,1574,2024-03-10 19:42:00,2024-03-10 20:42:00,,,10390,108
391,4541,2024-03-10 19:51:00,2024-03-10 20:51:00,,,10391,103
392,1214,2024-03-11 12:47:00,2024-03-11 14:47:00,,,10392,104
393,4750,2024-03-11 14:33:00,2024-03-11 16:33:00,,,10393,108
394,2686,2024-03-11 17:28:00,2024-03-11 19:28:00,,,10394,107
395,4610,2024-03-11 17:29:00,2024-03-11 18:29:00,,,10395,110
396,4108,2024-03-12 07:58:00,2024-03-12 10:58:00,,,10396,104
397,982,2024-03-12 10:22:00,2024-03-12 12:22:00,,,10397,112
398,260,2024-03-12 12:16:00,2024-03-12 13:16:00,,,10398,105
399,948,2024-03-12 12:37:00,2024-03-12 15:37:00,,,10399,104
400,2312,2024-03-12 16:10:00,2024-03-12 18:10:00,,,10400,101
401,2023,2024-03-13 08:17:00,2024-03-13 09:17:00,,,10401,108
402,3025,2024-03-13 08:31:00,2024-03-13 10:31:00,,,10402,112
403,657,2024-03-13 09:11:00,2024-03-13 12:11:00,,,10403,112
404,1547,2024-03-13 09:34:00,2024-03-13 11:34:00,,,10404,112
405,1088,2024-03-13 14:08:00,2024-03-13 17:08:00,,,10405,109
406,560,2024-03-13 18:47:00,2024-03-13 22:00:00,,,10406,105
407,3032,2024-03-13 20:00:00,2024-03-13 21:00:00,,,10407,109
408,1367,2024-03-14 09:35:00,2024-03-14 10:35:00,,,10408,110
409,2671,2024-03-14 11:31:00,2024-03-14 15:31:00,,,10409,108
410,2670,2024-03-14 12:55:00,2024-03-14 14:55:00,,,10410,104
411,75,2024-03-14 15:38:00,2024-03-14 17:38:00,,,10411,107
412,4339,2024-03-14 16:08:00,2024-03-14 17:08:00,,,10412,107
413,3315,2024-03-14 16:51:00,2024-03-14 17:51:00,,,10413,108
414,1042,2024-03-14 18:08:00,2024-03-14 19:08:00,,,10414,112
415,4031,2024-03-14 19:33:00,2024-03-14 20:33:00,,,10415,112
416,70,2024-03-15 07:24:00,2024-03-15 10:24:00,,,10416,107
417,1616,2024-03-15 08:54:00,2024-03-15 09:54:00,,,10417,107
418,4917,2024-03-15 09:42:00,2024-03-15 12:42:00,,,10418,107
419,340,2024-03-15 10:51:00,2024-03-15 12:51:00,,,10419,108
420,3753,2024-03-15 11:18:00,2024-03-15 13:18:00,,,10420,107
421,2926,2024-03-15 13:50:00,2024-03-15 16:50:00,,,10421,110
422,4052,2024-03-15 16:18:00,2024-03-15 20:18:00,,,10422,111
423,2696,2024-03-15 20:03:00,2024-03-15 21:03:00,,,10423,105
424,1333,2024-03-15 20:27:00,2024-03-15 21:27:00,,,10424,105
425,3472,2024-03-15 20:28:00,2024-03-15 21:28:00,,,10425,105
426,270,2024-03-16 07:54:00,2024-03-16 11:54:00,,,10426,106
427,241,2024-03-16 09:39:00,2024-03-16 11:39:00,,,10427,112
428,250,2024-03-16 10:33:00,2024-03-16 12:33:00,,,10428,106
429,2963,2024-03-16 11:16:00,2024-03-16 13:16:00,,,10429,106
430,1806,2024-03-16 12:01:00,2024-03-16 15:01:00,,,10430,112
431,3306,2024-03-16 12:02:00,2024-03-16 16:02:00,,,10431,112
432,2583,2024-03-16 12:31:00,2024-03-16 14:31:00,,,10432,106
433,2876,2024-03-16 13:26:00,2024-03-16 14:26:00,,,10433,108
434,4666,2024-03-16 14:13:00,2024-03-16 15:13:00,,,10434,102
435,1346,2024-03-16 14:46:00,2024-03-16 16:46:00,,,10435,101
436,970,2024-03-16 15:18:00,2024-03-16 18:18:00,,,10436,112
437,2765,2024-03-16 16:42:00,2024-03-16 17:42:00,,,10437,112
438,662,2024-03-16 16:49:00,2024-03-16 17:49:00,,,10438,112
439,2425,2024-03-16 17:03:00,2024-03-16 20:03:00,,,10439,102
440,3491,2024-03-16 17:05:00,2024-03-16 20:05:00,,,10440,112
441,268,2024-03-17 07:34:00,2024-03-17 09:34:00,,,10441,104
442,3108,2024-03-17 08:09:00,2024-03-17 10:09:00,,,10442,111
443,196,2024-03-17 08:39:00,2024-03-17 10:39:00,,,10443,104
444,17,2024-03-17 09:08:00,2024-03-17 12:08:00,,,10444,111
445,4055,2024-03-17 10:03:00,2024-03-17 12:03:00,,,10445,104
446,2725,2024-03-17 11:00:00,2024-03-17 12:00:00,,,10446,111
447,2903,2024-03-17 11:40:00,2024-03-17 13:40:00,,,10447,104
448,4230,2024-03-17 11:55:00,2024-03-17 12:55:00,,,10448,111
449,732,2024-03-17 12:56:00,2024-03-17 14:56:00,,,10449,111
450,3968,2024-03-17 13:19:00,2024-03-17 16:19:00,,,10450,111
451,2087,2024-03-17 14:45:00,2024-03-17 17:45:00,,,10451,104
452,3935,2024-03-17 17:47:00,2024-03-17 21:47:00,,,10452,105
453,2669,2024-03-17 18:21:00,2024-03-17 22:00:00,,,10453,105
454,4476,2024-03-17 18:46:00,2024-03-17 19:46:00,,,10454,103
455,23,2024-03-17 20:07:00,2024-03-17 22:00:00,,,10455,104
456,788,2024-03-17 20:43:00,2024-03-17 22:00:00,,,10456,105
457,1814,2024-03-18 07:51:00,2024-03-18 10:51:00,,,10457,104
458,4763,2024-03-18 11:44:00,2024-03-18 14:44:00,,,10458,104
459,294,2024-03-18 12:50:00,2024-03-18 13:50:00,,,10459,107
460,4540,2024-03-18 13:37:00,2024-03-18 14:37:00,,,10460,109
461,781,2024-03-18 13:55:00,2024-03-18 17:55:00,,,10461,104
462,4975,2024-03-18 16:46:00,2024-03-18 18:46:00,,,10462,107
463,2491,2024-03-19 10:08:00,2024-03-19 11:08:00,,,10463,102
464,2094,2024-03-19 12:09:00,2024-03-19 13:09:00,,,10464,104
465,4264,2024-03-19 12:56:00,2024-03-19 13:56:00,,,10465,106
466,2062,2024-03-19 20:09:00,2024-03-19 21:09:00,,,10466,101
467,4216,2024-03-20 07:26:00,2024-03-20 08:26:00,,,10467,101
468,1631,2024-03-20 08:14:00,2024-03-20 09:14:00,,,10468,105
469,1235,2024-03-20 10:42:00,2024-03-20 12:42:00,,,10469,105
470,368,2024-03-20 12:36:00,2024-03-20 14:36:00,,,10470,101
471,1655,2024-03-20 18:10:00,2024-03-20 20:10:00,,,10471,104
472,2788,2024-03-20 19:38:00,2024-03-20 20:38:00,,,10472,101
473,777,2024-03-20 20:48:00,2024-03-20 21:48:00,,,10473,104
474,3869,2024-03-21 07:01:00,2024-03-21 09:01:00,,,10474,111
475,459,2024-03-21 08:09:00,2024-03-21 10:09:00,,,10475,102
476,3514,2024-03-21 08:27:00,2024-03-21 11:27:00,,,10476,101
477,4609,2024-03-21 08:49:00,2024-03-21 11:49:00,,,10477,102
478,2546,2024-03-21 13:23:00,2024-03-21 15:23:00,,,10478,102
479,205,2024-03-21 13:42:00,2024-03-21 15:42:00,,,10479,101
480,677,2024-03-21 15:09:00,2024-03-21 18:09:00,,,10480,102
481,964,2024-03-21 17:51:00,2024-03-21 18:51:00,,,10481,102
482,311,2024-03-21 18:07:00,2024-03-21 21:07:00,,,10482,104
483,3889,2024-03-21 19:44:00,2024-03-21 20:44:00,,,10483,104
484,401,2024-03-22 07:10:00,2024-03-22 08:10:00,,,10484,102
485,2583,2024-03-22 07:58:00,2024-03-22 09:58:00,,,10485,109
486,3405,2024-03-22 09:44:00,2024-03-22 12:44:00,,,10486,109
487,2300,2024-03-22 09:46:00,2024-03-22 11:46:00,,,10487,103
488,2631,2024-03-22 11:52:00,2024-03-22 12:52:00,,,10488,102
489,2062,2024-03-22 12:23:00,2024-03-22 14:23:00,,,10489,102
490,2335,2024-03-22 14:36:00,2024-03-22 18:36:00,,,10490,109
491,1882,2024-03-22 14:59:00,2024-03-22 17:59:00,,,10491,109
492,1290,2024-03-22 15:03:00,2024-03-22 17:03:00,,,10492,110
493,1612,2024-03-22 16:25:00,2024-03-22 18:25:00,,,10493,101
494,1893,2024-03-22 17:56:00,2024-03-22 21:56:00,,,10494,109
495,2711,2024-03-22 18:22:00,2024-03-22 22:00:00,,,10495,110
496,4248,2024-03-23 07:17:00,2024-03-23 11:17:00,,,10496,106
497,1484,2024-03-23 07:52:00,2024-03-23 09:52:00,,,10497,110
498,853,2024-03-23 08:41:00,2024-03-23 11:41:00,,,10498,106
499,1098,2024-03-23 09:55:00,2024-03-23 12:55:00,,,10499,110
500,4382,2024-03-23 10:04:00,2024-03-23 13:04:00,,,10500,106
501,2482,2024-03-23 10:19:00,2024-03-23 13:19:00,,,10501,110
502,1018,2024-03-23 10:38:00,2024-03-23 12:38:00,,,10502,110
503,4211,2024-03-23 11:46:00,2024-03-23 14:46:00,,,10503,110
504,4730,2024-03-23 12:17:00,2024-03-23 15:17:00,,,10504,106
505,4902,2024-03-23 12:59:00,2024-03-23 13:59:00,,,10505,106
506,4999,2024-03-23 13:23:00,2024-03-23 16:23:00,,,10506,110
507,1535,2024-03-23 14:25:00,2024-03-23 16:25:00,,,10507,105
508,675,2024-03-23 14:43:00,2024-03-23 17:43:00,,,10508,105
509,2353,2024-03-23 16:03:00,2024-03-23 19:03:00,,,10509,105
510,3056,2024-03-23 17:58:00,2024-03-23 19:58:00,,,10510,102
511,1858,2024-03-23 18:05:00,2024-03-23 19:05:00,,,10511,105
512,2265,2024-03-23 19:52:00,2024-03-23 21:52:00,,,10512,102
513,3429,2024-03-23 20:21:00,2024-03-23 22:00:00,,,10513,110
514,1693,2024-03-23 20:26:00,2024-03-23 22:00:00,,,10514,102
515,187,2024-03-23 20:53:00,2024-03-23 22:00:00,,,10515,110
516,2153,2024-03-23 20:54:00,2024-03-23 22:00:00,,,10516,102
517,3313,2024-03-24 07:10:00,2024-03-24 08:10:00,,,10517,108
518,796,2024-03-24 08:32:00,2024-03-24 11:32:00,,,10518,107
519,913,2024-03-24 08:51:00,2024-03-24 10:51:00,,,10519,105
520,3068,2024-03-24 09:33:00,2024-03-24 10:33:00,,,10520,107
521,1377,2024-03-24 10:27:00,2024-03-24 12:27:00,,,10521,108
522,3252,2024-03-24 11:53:00,2024-03-24 14:53:00,,,10522,108
523,4956,2024-03-24 13:23:00,2024-03-24 16:23:00,,,10523,105
524,1648,2024-03-24 14:46:00,2024-03-24 16:46:00,,,10524,110
525,575,2024-03-24 17:43:00,2024-03-24 18:43:00,,,10525,105
526,1025,2024-03-24 18:09:00,2024-03-24 20:09:00,,,10526,103
527,2215,2024-03-24 18:47:00,2024-03-24 20:47:00,,,10527,103
528,4630,2024-03-24 19:08:00,2024-03-24 20:08:00,,,10528,110
529,533,2024-03-24 20:03:00,2024-03-24 22:00:00,,,10529,110
530,3514,2024-03-24 20:15:00,2024-03-24 22:00:00,,,10530,105
531,2515,2024-03-25 08:32:00,2024-03-25 09:32:00,,,10531,103
532,4847,2024-03-25 10:08:00,2024-03-25 11:08:00,,,10532,102
533,2889,2024-03-25 10:34:00,2024-03-25 13:34:00,,,10533,102
534,1149,2024-03-25 10:45:00,2024-03-25 12:45:00,,,10534,107
535,1310,2024-03-26 07:04:00,2024-03-26 09:04:00,,,10535,110
536,2713,2024-03-26 10:17:00,2024-03-26 11:17:00,,,10536,105
537,1324,2024-03-26 12:05:00,2024-03-26 14:05:00,,,10537,107
538,4167,2024-03-26 17:48:00,2024-03-26 19:48:00,,,10538,107
539,3522,2024-03-27 11:45:00,2024-03-27 12:45:00,,,10539,111
540,1044,2024-03-27 13:44:00,2024-03-27 14:44:00,,,10540,110
541,4232,2024-03-27 13:59:00,2024-03-27 15:59:00,,,10541,111
542,2383,2024-03-27 14:37:00,2024-03-27 15:37:00,,,10542,110
543,493,2024-03-27 16:54:00,2024-03-27 18:54:00,,,10543,103
544,2575,2024-03-27 18:10:00,2024-03-27 19:10:00,,,10544,103
545,3934,2024-03-28 08:26:00,2024-03-28 09:26:00,,,10545,112
546,4081,2024-03-28 10:31:00,2024-03-28 12:31:00,,,10546,112
547,2802,2024-03-28 11:08:00,2024-03-28 13:08:00,,,10547,103
548,236,2024-03-28 11:26:00,2024-03-28 12:26:00,,,10548,103
549,3748,2024-03-28 14:28:00,2024-03-28 16:28:00,,,10549,108
550,3165,2024-03-28 14:38:00,2024-03-28 15:38:00,,,10550,112
551,3055,2024-03-28 16:02:00,2024-03-28 18:02:00,,,10551,109
552,231,2024-03-28 17:24:00,2024-03-28 20:24:00,,,10552,109
553,1884,2024-03-29 08:01:00,2024-03-29 12:01:00,,,10553,108
554,610,2024-03-29 09:45:00,2024-03-29 10:45:00,,,10554,112
555,767,2024-03-29 10:48:00,2024-03-29 12:48:00,,,10555,109
556,4541,2024-03-29 10:51:00,2024-03-29 13:51:00,,,10556,109
557,1370,2024-03-29 12:21:00,2024-03-29 15:21:00,,,10557,108
558,2226,2024-03-29 12:40:00,2024-03-29 15:40:00,,,10558,108
559,3965,2024-03-29 14:31:00,2024-03-29 16:31:00,,,10559,110
560,4558,2024-03-29 14:58:00,2024-03-29 17:58:00,,,10560,110
561,2792,2024-03-29 15:05:00,2024-03-29 18:05:00,,,10561,110
562,2304,2024-03-29 16:34:00,2024-03-29 19:34:00,,,10562,103
563,1913,2024-03-29 17:30:00,2024-03-29 20:30:00,,,10563,103
564,1823,2024-03-29 20:56:00,2024-03-29 22:00:00,,,10564,110
565,4930,2024-03-30 07:00:00,2024-03-30 09:00:00,,,10565,112
566,3420,2024-03-30 07:16:00,2024-03-30 10:16:00,,,10566,112
567,3073,2024-03-30 07:42:00,2024-03-30 10:42:00,,,10567,112
568,1893,2024-03-30 09:00:00,2024-03-30 11:00:00,,,10568,103
569,4799,2024-03-30 09:09:00,2024-03-30 13:09:00,,,10569,105
570,304,2024-03-30 10:30:00,2024-03-30 12:30:00,,,10570,112
571,278,2024-03-30 11:18:00,2024-03-30 15:18:00,,,10571,112
572,2012,2024-03-30 11:35:00,2024-03-30 12:35:00,,,10572,112
573,1171,2024-03-30 11:44:00,2024-03-30 13:44:00,,,10573,103
574,1258,2024-03-30 13:09:00,2024-03-30 14:09:00,,,10574,105
575,3219,2024-03-30 13:30:00,2024-03-30 14:30:00,,,10575,112
576,1667,2024-03-30 13:40:00,2024-03-30 15:40:00,,,10576,112
577,2963,2024-03-30 14:19:00,2024-03-30 15:19:00,,,10577,110
578,1499,2024-03-30 14:28:00,2024-03-30 16:28:00,,,10578,112
579,3421,2024-03-30 14:51:00,2024-03-30 15:51:00,,,10579,104
580,262,2024-03-30 16:00:00,2024-03-30 17:00:00,,,10580,112
581,3863,2024-03-30 16:57:00,2024-03-30 17:57:00,,,10581,110
582,3380,2024-03-30 18:01:00,2024-03-30 22:00:00,,,10582,112
583,895,2024-03-30 18:34:00,2024-03-30 22:00:00,,,10583,112
584,3520,2024-03-31 07:52:00,2024-03-31 10:52:00,,,10584,103
585,3208,2024-03-31 08:08:00,2024-03-31 10:08:00,,,10585,110
586,4809,2024-03-31 09:34:00,2024-03-31 11:34:00,,,10586,105
587,2405,2024-03-31 10:27:00,2024-03-31 11:27:00,,,10587,105
588,1838,2024-03-31 11:54:00,2024-03-31 15:54:00,,,10588,105
589,724,2024-03-31 13:28:00,2024-03-31 16:28:00,,,10589,110
590,277,2024-03-31 14:31:00,2024-03-31 18:31:00,,,10590,108
591,190,2024-03-31 17:20:00,2024-03-31 21:20:00,,,10591,108
592,3783,2024-03-31 17:29:00,2024-03-31 18:29:00,,,10592,107
593,4472,2024-03-31 17:44:00,2024-03-31 18:44:00,,,10593,110
594,3383,2024-03-31 18:26:00,2024-03-31 21:26:00,,,10594,110
595,1135,2024-03-31 19:03:00,2024-03-31 20:03:00,,,10595,110
596,2402,2024-03-31 19:05:00,2024-03-31 21:05:00,,,10596,110
597,1910,2024-03-31 19:38:00,2024-03-31 21:38:00,,,10597,108
598,4392,2024-03-31 19:53:00,2024-03-31 21:53:00,,,10598,110
599,2485,2024-03-31 20:37:00,2024-03-31 22:00:00,,,10599,107
600,947,2024-04-01 14:36:00,2024-04-01 17:36:00,,,10600,106
601,2730,2024-04-01 14:55:00,2024-04-01 15:55:00,,,10601,111
602,663,2024-04-01 16:21:00,2024-04-01 18:21:00,,,10602,111
603,267,2024-04-01 16:45:00,2024-04-01 18:45:00,,,10603,106
604,3216,2024-04-01 16:45:00,2024-04-01 18:45:00,,,10604,101
605,3788,2024-04-01 17:36:00,2024-04-01 18:36:00,,,10605,101
606,1293,2024-04-01 20:29:00,2024-04-01 22:00:00,,,10606,111
607,878,2024-04-02 09:14:00,2024-04-02 10:14:00,,,10607,107
608,1029,2024-04-02 11:28:00,2024-04-02 12:28:00,,,10608,112
609,1071,2024-04-02 13:34:00,2024-04-02 17:34:00,,,10609,110
610,554,2024-04-02 16:08:00,2024-04-02 18:08:00,,,10610,106
611,3673,2024-04-02 17:02:00,2024-04-02 19:02:00,,,10611,109
612,1446,2024-04-02 18:33:00,2024-04-02 20:33:00,,,10612,106
613,3359,2024-04-02 19:32:00,2024-04-02 20:32:00,,,10613,106
614,2381,2024-04-02 19:50:00,2024-04-02 20:50:00,,,10614,109
615,1280,2024-04-03 08:35:00,2024-04-03 09:35:00,,,10615,106
616,459,2024-04-03 11:10:00,2024-04-03 13:10:00,,,10616,107
617,947,2024-04-03 11:26:00,2024-04-03 14:26:00,,,10617,103
618,1439,2024-04-03 11:29:00,2024-04-03 13:29:00,,,10618,103
619,1667,2024-04-03 12:18:00,2024-04-03 14:18:00,,,10619,107
620,2275,2024-04-03 12:36:00,2024-04-03 14:36:00,,,10620,107
621,2527,2024-04-03 14:35:00,2024-04-03 17:35:00,,,10621,111
622,3362,2024-04-03 17:36:00,2024-04-03 19:36:00,,,10622,101
623,4387,2024-04-03 19:49:00,2024-04-03 21:49:00,,,10623,101
624,1700,2024-04-03 20:28:00,2024-04-03 22:00:00,,,10624,103
625,1718,2024-04-03 20:49:00,2024-04-03 22:00:00,,,10625,111
626,4949,2024-04-04 07:38:00,2024-04-04 09:38:00,,,10626,105
627,3139,2024-04-04 10:51:00,2024-04-04 12:51:00,,,10627,109
628,3434,2024-04-04 12:34:00,2024-04-04 13:34:00,,,10628,105
629,4024,2024-04-04 13:03:00,2024-04-04 16:03:00,,,10629,107
630,1586,2024-04-04 15:01:00,2024-04-04 17:01:00,,,10630,110
631,1747,2024-04-04 15:31:00,2024-04-04 16:31:00,,,10631,107
632,427,2024-04-04 15:57:00,2024-04-04 17:57:00,,,10632,110
633,4830,2024-04-04 16:03:00,2024-04-04 18:03:00,,,10633,110
634,4477,2024-04-04 17:10:00,2024-04-04 21:10:00,,,10634,110
635,2239,2024-04-04 17:53:00,2024-04-04 19:53:00,,,10635,107
636,4192,2024-04-04 19:12:00,2024-04-04 21:12:00,,,10636,112
637,4039,2024-04-04 20:20:00,2024-04-04 22:00:00,,,10637,110
638,4999,2024-04-04 20:30:00,2024-04-04 22:00:00,,,10638,107
639,3384,2024-04-05 07:20:00,2024-04-05 08:20:00,,,10639,102
640,4359,2024-04-05 10:01:00,2024-04-05 11:01:00,,,10640,102
641,4940,2024-04-05 10:26:00,2024-04-05 11:26:00,,,10641,102
642,3303,2024-04-05 11:41:00,2024-04-05 13:41:00,,,10642,105
643,2884,2024-04-05 12:14:00,2024-04-05 14:14:00,,,10643,105
644,1849,2024-04-05 12:26:00,2024-04-05 13:26:00,,,10644,104
645,1675,2024-04-05 13:03:00,2024-04-05 14:03:00,,,10645,102
646,3737,2024-04-05 13:16:00,2024-04-05 14:16:00,,,10646,102
647,4710,2024-04-05 14:46:00,2024-04-05 15:46:00,,,10647,102
648,765,2024-04-05 14:48:00,2024-04-05 15:48:00,,,10648,102
649,1775,2024-04-05 15:42:00,2024-04-05 18:42:00,,,10649,111
650,1112,2024-04-05 16:15:00,2024-04-05 18:15:00,,,10650,102
651,968,2024-04-05 16:17:00,2024-04-05 20:17:00,,,10651,102
652,1314,2024-04-05 19:24:00,2024-04-05 21:24:00,,,10652,111
653,4329,2024-04-05 19:37:00,2024-04-05 20:37:00,,,10653,111
654,969,2024-04-05 20:24:00,2024-04-05 22:00:00,,,10654,111
655,1191,2024-04-06 07:12:00,2024-04-06 09:12:00,,,10655,104
656,856,2024-04-06 07:45:00,2024-04-06 08:45:00,,,10656,105
657,491,2024-04-06 07:58:00,2024-04-06 09:58:00,,,10657,104
658,2182,2024-04-06 08:06:00,2024-04-06 12:06:00,,,10658,105
659,1961,2024-04-06 08:45:00,2024-04-06 10:45:00,,,10659,103
660,1303,2024-04-06 10:12:00,2024-04-06 11:12:00,,,10660,103
661,3200,2024-04-06 11:11:00,2024-04-06 14:11:00,,,10661,104
662,3940,2024-04-06 11:26:00,2024-04-06 14:26:00,,,10662,104
663,2727,2024-04-06 12:04:00,2024-04-06 13:04:00,,,10663,105
664,4164,2024-04-06 12:30:00,2024-04-06 15:30:00,,,10664,105
665,2079,2024-04-06 12:48:00,2024-04-06 13:48:00,,,10665,105
666,520,2024-04-06 15:20:00,2024-04-06 18:20:00,,,10666,105
667,2234,2024-04-06 16:16:00,2024-04-06 19:16:00,,,10667,107
668,1367,2024-04-06 16:22:00,2024-04-06 19:22:00,,,10668,102
669,1773,2024-04-06 17:03:00,2024-04-06 18:03:00,,,10669,105
670,1827,2024-04-06 17:23:00,2024-04-06 19:23:00,,,10670,105
671,1645,2024-04-06 17:41:00,2024-04-06 19:41:00,,,10671,105
672,3784,2024-04-06 17:52:00,2024-04-06 18:52:00,,,10672,107
673,1115,2024-04-06 18:15:00,2024-04-06 19:15:00,,,10673,105
674,908,2024-04-06 20:01:00,2024-04-06 22:00:00,,,10674,107
675,4178,2024-04-06 20:20:00,2024-04-06 22:00:00,,,10675,105
676,1670,2024-04-06 20:35:00,2024-04-06 22:00:00,,,10676,105
677,1321,2024-04-07 07:45:00,2024-04-07 08:45:00,,,10677,109
678,951,2024-04-07 08:39:00,2024-04-07 10:39:00,,,10678,109
679,2014,2024-04-07 08:50:00,2024-04-07 10:50:00,,,10679,103
680,1588,2024-04-07 09:25:00,2024-04-07 12:25:00,,,10680,109
681,3022,2024-04-07 09:32:00,2024-04-07 11:32:00,,,10681,110
682,3878,2024-04-07 09:59:00,2024-04-07 10:59:00,,,10682,109
683,4912,2024-04-07 10:20:00,2024-04-07 12:20:00,,,10683,109
684,1167,2024-04-07 11:27:00,2024-04-07 14:27:00,,,10684,109
685,3352,2024-04-07 11:34:00,2024-04-07 13:34:00,,,10685,103
686,319,2024-04-07 11:49:00,2024-04-07 12:49:00,,,10686,103
687,4056,2024-04-07 12:01:00,2024-04-07 15:01:00,,,10687,109
688,3937,2024-04-07 12:25:00,2024-04-07 13:25:00,,,10688,110
689,2122,2024-04-07 12:33:00,2024-04-07 13:33:00,,,10689,103
690,2173,2024-04-07 12:36:00,2024-04-07 14:36:00,,,10690,109
691,3506,2024-04-07 12:37:00,2024-04-07 13:37:00,,,10691,109
692,1524,2024-04-07 12:40:00,2024-04-07 14:40:00,,,10692,103
693,4712,2024-04-07 12:45:00,2024-04-07 14:45:00,,,10693,103
694,632,2024-04-07 13:11:00,2024-04-07 15:11:00,,,10694,103
695,547,2024-04-07 13:23:00,2024-04-07 14:23:00,,,10695,110
696,278,2024-04-07 14:43:00,2024-04-07 15:43:00,,,10696,105
697,2152,2024-04-07 14:58:00,2024-04-07 16:58:00,,,10697,109
698,347,2024-04-07 16:17:00,2024-04-07 19:17:00,,,10698,104
699,3247,2024-04-07 17:21:00,2024-04-07 19:21:00,,,10699,109
700,1941,2024-04-07 18:02:00,2024-04-07 20:02:00,,,10700,104
701,1936,2024-04-07 18:08:00,2024-04-07 22:00:00,,,10701,105
702,4155,2024-04-07 18:47:00,2024-04-07 19:47:00,,,10702,105
703,3241,2024-04-07 18:56:00,2024-04-07 20:56:00,,,10703,104
704,336,2024-04-07 20:48:00,2024-04-07 22:00:00,,,10704,105
705,1905,2024-04-08 08:31:00,2024-04-08 09:31:00,,,10705,107
706,3247,2024-04-08 09:08:00,2024-04-08 10:08:00,,,10706,107
707,2968,2024-04-08 11:28:00,2024-04-08 12:28:00,,,10707,111
708,2023,2024-04-08 15:23:00,2024-04-08 17:23:00,,,10708,107
709,999,2024-04-08 18:37:00,2024-04-08 20:37:00,,,10709,104
710,2736,2024-04-08 18:47:00,2024-04-08 19:47:00,,,10710,104
711,4754,2024-04-08 20:07:00,2024-04-08 22:00:00,,,10711,107
712,290,2024-04-09 09:27:00,2024-04-09 11:27:00,,,10712,102
713,4883,2024-04-09 09:36:00,2024-04-09 10:36:00,,,10713,111
714,2560,2024-04-09 09:52:00,2024-04-09 10:52:00,,,10714,104
715,2746,2024-04-09 13:40:00,2024-04-09 14:40:00,,,10715,104
716,4941,2024-04-09 17:58:00,2024-04-09 20:58:00,,,10716,102
717,2226,2024-04-09 18:05:00,2024-04-09 21:05:00,,,10717,102
718,743,2024-04-10 07:58:00,2024-04-10 09:58:00,,,10718,112
719,2908,2024-04-10 09:15:00,2024-04-10 13:15:00,,,10719,104
720,1300,2024-04-10 09:30:00,2024-04-10 10:30:00,,,10720,106
721,976,2024-04-10 11:03:00,2024-04-10 13:03:00,,,10721,104
722,233,2024-04-10 11:57:00,2024-04-10 14:57:00,,,10722,112
723,4751,2024-04-10 13:07:00,2024-04-10 16:07:00,,,10723,112
724,3079,2024-04-10 14:17:00,2024-04-10 15:17:00,,,10724,108
725,2013,2024-04-10 17:53:00,2024-04-10 18:53:00,,,10725,110
726,1161,2024-04-11 08:58:00,2024-04-11 11:58:00,,,10726,111
727,3589,2024-04-11 09:03:00,2024-04-11 11:03:00,,,10727,111
728,3164,2024-04-11 10:05:00,2024-04-11 12:05:00,,,10728,104
729,4321,2024-04-11 10:57:00,2024-04-11 13:57:00,,,10729,111
730,4001,2024-04-11 11:10:00,2024-04-11 12:10:00,,,10730,111
731,4339,2024-04-11 14:46:00,2024-04-11 16:46:00,,,10731,110
732,2988,2024-04-11 15:15:00,2024-04-11 18:15:00,,,10732,111
733,3065,2024-04-11 15:18:00,2024-04-11 17:18:00,,,10733,101
734,2140,2024-04-11 15:27:00,2024-04-11 19:27:00,,,10734,110
735,1896,2024-04-11 16:25:00,2024-04-11 17:25:00,,,10735,101
736,4354,2024-04-11 17:12:00,2024-04-11 18:12:00,,,10736,111
737,924,2024-04-11 20:47:00,2024-04-11 22:00:00,,,10737,111
