p_id,p_type,p_date,p_amount,p_c_id,p_e_id
10514,Credit Card,2024-03-23 20:26:00,,1693,102
10515,Credit Card,2024-03-23 20:53:00,,187,110
10516,Online,2024-03-23 20:54:00,,2153,102
10517,Credit Card,2024-03-24 07:10:00,,3313,108
10518,Credit Card,2024-03-24 08:32:00,,796,107
10519,Credit Card,2024-03-24 08:51:00,,913,105
10520,Credit Card,2024-03-24 09:33:00,,3068,107
10521,Credit Card,2024-03-24 10:27:00,,1377,108
10522,Credit Card,2024-03-24 11:53:00,,3252,108
10523,Cash,2024-03-24 13:23:00,,4956,105
10524,Credit Card,2024-03-24 14:46:00,,1648,110
10525,Credit Card,2024-03-24 17:43:00,,575,105
10526,Online,2024-03-24 18:09:00,,1025,103
10527,Credit Card,2024-03-24 18:47:00,,2215,103
10528,Online,2024-03-24 19:08:00,,4630,110
10529,Credit Card,2024-03-24 20:03:00,,533,110
10530,Credit Card,2024-03-24 20:15:00,,3514,105
10531,Credit Card,2024-03-25 08:32:00,,2515,103
10532,Credit Card,2024-03-25 10:08:00,,4847,102
10533,Credit Card,2024-03-25 10:34:00,,2889,102
10534,Online,2024-03-25 10:45:00,,1149,107
10535,Online,2024-03-26 07:04:00,,1310,110
10536,Credit Card,2024-03-26 10:17:00,,2713,105
10537,Credit Card,2024-03-26 12:05:00,,1324,107
10538,Credit Card,2024-03-26 17:48:00,,4167,107
10539,Credit Card,2024-03-27 11:45:00,,3522,111
10540,Credit Card,2024-03-27 13:44:00,,1044,110
10541,Credit Card,2024-03-27 13:59:00,,4232,111
10542,Credit Card,2024-03-27 14:37:00,,2383,110
10543,Credit Card,2024-03-27 16:54:00,,493,103
10544,Cash,2024-03-27 18:10:00,,2575,103
10545,Credit Card,2024-03-28 08:26:00,,3934,112
10546,Credit Card,2024-03-28 10:31:00,,4081,112
10547,Credit Card,2024-03-28 11:08:00,,2802,103
10548,Cash,2024-03-28 11:26:00,,236,103
10549,Credit Card,2024-03-28 14:28:00,,3748,108
10550,Credit Card,2024-03-28 14:38:00,,3165,112
10551,Cash,2024-03-28 16:02:00,,3055,109
10552,Cash,2024-03-28 17:24:00,,231,109
10553,Online,2024-03-29 08:01:00,,1884,108
10554,Credit Card,2024-03-29 09:45:00,,610,112
10555,Credit Card,2024-03-29 10:48:00,,767,109
10556,Credit Card,2024-03-29 10:51:00,,4541,109
10557,Credit Card,2024-03-29 12:21:00,,1370,108
10558,Credit Card,2024-03-29 12:40:00,,2226,108
10559,Credit Card,2024-03-29 14:31:00,,3965,110
10560,Credit Card,2024-03-29 14:58:00,,4558,110
10561,Cash,2024-03-29 15:05:00,,2792,110
10562,Credit Card,2024-03-29 16:34:00,,2304,103
10563,Credit Card,2024-03-29 17:30:00,,1913,103
10564,Cash,2024-03-29 20:56:00,,1823,110
10565,Credit Card,2024-03-30 07:00:00,,4930,112
10566,Credit Card,2024-03-30 07:16:00,,3420,112
10567,Online,2024-03-30 07:42:00,,3073,112
10568,Credit Card,2024-03-30 09:00:00,,1893,103
10569,Cash,2024-03-30 09:09:00,,4799,105
10570,Credit Card,2024-03-30 10:30:00,,304,112
10571,Online,2024-03-30 11:18:00,,278,112
10572,Cash,2024-03-30 11:35:00,,2012,112
10573,Online,2024-03-30 11:44:00,,1171,103
10574,Cash,2024-03-30 13:09:00,,1258,105
10575,Credit Card,2024-03-30 13:30:00,,3219,112
10576,Credit Card,2024-03-30 13:40:00,,1667,112
10577,Credit Card,2024-03-30 14:19:00,,2963,110
10578,Credit Card,2024-03-30 14:28:00,,1499,112
10579,Cash,2024-03-30 14:51:00,,3421,104
10580,Credit Card,2024-03-30 16:00:00,,262,112
10581,Cash,2024-03-30 16:57:00,,3863,110
10582,Online,2024-03-30 18:01:00,,3380,112
10583,Credit Card,2024-03-30 18:34:00,,895,112
10584,Credit Card,2024-03-31 07:52:00,,3520,103
10585,Credit Card,2024-03-31 08:08:00,,3208,110
10586,Credit Card,2024-03-31 09:34:00,,4809,105
10587,Credit Card,2024-03-31 10:27:00,,2405,105
10588,Credit Card,2024-03-31 11:54:00,,1838,105
10589,Credit Card,2024-03-31 13:28:00,,724,110
10590,Cash,2024-03-31 14:31:00,,277,108
10591,Credit Card,2024-03-31 17:20:00,,190,108
10592,Credit Card,2024-03-31 17:29:00,,3783,107
10593,Credit Card,2024-03-31 17:44:00,,4472,110
10594,Credit Card,2024-03-31 18:26:00,,3383,110
10595,Credit Card,2024-03-31 19:03:00,,1135,110
10596,Credit Card,2024-03-31 19:05:00,,2402,110
10597,Credit Card,2024-03-31 19:38:00,,1910,108
10598,Credit Card,2024-03-31 19:53:00,,4392,110
10599,Credit Card,2024-03-31 20:37:00,,2485,107
10600,Credit Card,2024-04-01 14:36:00,,947,106
10601,Credit Card,2024-04-01 14:55:00,,2730,111
10602,Credit Card,2024-04-01 16:21:00,,663,111
10603,Credit Card,2024-04-01 16:45:00,,267,106
10604,Credit Card,2024-04-01 16:45:00,,3216,101
10605,Credit Card,2024-04-01 17:36:00,,3788,101
10606,Credit Card,2024-04-01 20:29:00,,1293,111
10607,Credit Card,2024-04-02 09:14:00,,878,107
10608,Credit Card,2024-04-02 11:28:00,,1029,112
10609,Credit Card,2024-04-02 13:34:00,,1071,110
10610,Credit Card,2024-04-02 16:08:00,,554,106
10611,Credit Card,2024-04-02 17:02:00,,3673,109
10612,Cash,2024-04-02 18:33:00,,1446,106
10613,Cash,2024-04-02 19:32:00,,3359,106
10614,Credit Card,2024-04-02 19:50:00,,2381,109
10615,Online,2024-04-03 08:35:00,,1280,106
10616,Credit Card,2024-04-03 11:10:00,,459,107
10617,Credit Card,2024-04-03 11:26:00,,947,103
10618,Credit Card,2024-04-03 11:29:00,,1439,103
10619,Credit Card,2024-04-03 12:18:00,,1667,107
10620,Credit Card,2024-04-03 12:36:00,,2275,107
10621,Cash,2024-04-03 14:35:00,,2527,111
10622,Credit Card,2024-04-03 17:36:00,,3362,101
10623,Credit Card,2024-04-03 19:49:00,,4387,101
10624,Credit Card,2024-04-03 20:28:00,,1700,103
10625,Credit Card,2024-04-03 20:49:00,,1718,111
10626,Credit Card,2024-04-04 07:38:00,,4949,105
10627,Credit Card,2024-04-04 10:51:00,,3139,109
10628,Credit Card,2024-04-04 12:34:00,,3434,105
10629,Cash,2024-04-04 13:03:00,,4024,107
10630,Credit Card,2024-04-04 15:01:00,,1586,110
10631,Credit Card,2024-04-04 15:31:00,,1747,107
10632,Online,2024-04-04 15:57:00,,427,110
10633,Credit Card,2024-04-04 16:03:00,,4830,110
10634,Cash,2024-04-04 17:10:00,,4477,110
10635,Credit Card,2024-04-04 17:53:00,,2239,107
10636,Credit Card,2024-04-04 19:12:00,,4192,112
10637,Credit Card,2024-04-04 20:20:00,,4039,110
10638,Credit Card,2024-04-04 20:30:00,,4999,107
10639,Credit Card,2024-04-05 07:20:00,,3384,102
10640,Credit Card,2024-04-05 10:01:00,,4359,102
10641,Credit Card,2024-04-05 10:26:00,,4940,102
10642,Cash,2024-04-05 11:41:00,,3303,105
10643,Credit Card,2024-04-05 12:14:00,,2884,105
10644,Credit Card,2024-04-05 12:26:00,,1849,104
10645,Credit Card,2024-04-05 13:03:00,,1675,102
10646,Credit Card,2024-04-05 13:16:00,,3737,102
10647,Online,2024-04-05 14:46:00,,4710,102
10648,Credit Card,2024-04-05 14:48:00,,765,102
10649,Credit Card,2024-04-05 15:42:00,,1775,111
10650,Credit Card,2024-04-05 16:15:00,,1112,102
10651,Credit Card,2024-04-05 16:17:00,,968,102
10652,Cash,2024-04-05 19:24:00,,1314,111
10653,Cash,2024-04-05 19:37:00,,4329,111
10654,Credit Card,2024-04-05 20:24:00,,969,111
10655,Credit Card,2024-04-06 07:12:00,,1191,104
10656,Credit Card,2024-04-06 07:45:00,,856,105
10657,Credit Card,2024-04-06 07:58:00,,491,104
10658,Credit Card,2024-04-06 08:06:00,,2182,105
10659,Credit Card,2024-04-06 08:45:00,,1961,103
10660,Cash,2024-04-06 10:12:00,,1303,103
10661,Credit Card,2024-04-06 11:11:00,,3200,104
10662,Credit Card,2024-04-06 11:26:00,,3940,104
10663,Credit Card,2024-04-06 12:04:00,,2727,105
10664,Credit Card,2024-04-06 12:30:00,,4164,105
10665,Credit Card,2024-04-06 12:48:00,,2079,105
10666,Cash,2024-04-06 15:20:00,,520,105
10667,Credit Card,2024-04-06 16:16:00,,2234,107
10668,Cash,2024-04-06 16:22:00,,1367,102
10669,Cash,2024-04-06 17:03:00,,1773,105
10670,Credit Card,2024-04-06 17:23:00,,1827,105
10671,Credit Card,2024-04-06 17:41:00,,1645,105
10672,Credit Card,2024-04-06 17:52:00,,3784,107
10673,Credit Card,2024-04-06 18:15:00,,1115,105
10674,Online,2024-04-06 20:01:00,,908,107
10675,Credit Card,2024-04-06 20:20:00,,4178,105
10676,Credit Card,2024-04-06 20:35:00,,1670,105
10677,Credit Card,2024-04-07 07:45:00,,1321,109
10678,Credit Card,2024-04-07 08:39:00,,951,109
10679,Online,2024-04-07 08:50:00,,2014,103
10680,Cash,2024-04-07 09:25:00,,1588,109
10681,Credit Card,2024-04-07 09:32:00,,3022,110
10682,Cash,2024-04-07 09:59:00,,3878,109
10683,Credit Card,2024-04-07 10:20:00,,4912,109
10684,Credit Card,2024-04-07 11:27:00,,1167,109
10685,Online,2024-04-07 11:34:00,,3352,103
10686,Online,2024-04-07 11:49:00,,319,103
10687,Cash,2024-04-07 12:01:00,,4056,109
10688,Credit Card,2024-04-07 12:25:00,,3937,110
10689,Credit Card,2024-04-07 12:33:00,,2122,103
10690,Credit Card,2024-04-07 12:36:00,,2173,109
10691,Credit Card,2024-04-07 12:37:00,,3506,109
10692,Credit Card,2024-04-07 12:40:00,,1524,103
10693,Online,2024-04-07 12:45:00,,4712,103
10694,Credit Card,2024-04-07 13:11:00,,632,103
10695,Credit Card,2024-04-07 13:23:00,,547,110
10696,Credit Card,2024-04-07 14:43:00,,278,105
10697,Credit Card,2024-04-07 14:58:00,,2152,109
10698,Credit Card,2024-04-07 16:17:00,,347,104
10699,Credit Card,2024-04-07 17:21:00,,3247,109
10700,Cash,2024-04-07 18:02:00,,1941,104
10701,Credit Card,2024-04-07 18:08:00,,1936,105
10702,Credit Card,2024-04-07 18:47:00,,4155,105
10703,Cash,2024-04-07 18:56:00,,3241,104
10704,Cash,2024-04-07 20:48:00,,336,105
10705,Credit Card,2024-04-08 08:31:00,,1905,107
10706,Credit Card,2024-04-08 09:08:00,,3247,107
10707,Credit Card,2024-04-08 11:28:00,,2968,111
10708,Credit Card,2024-04-08 15:23:00,,2023,107
10709,Credit Card,2024-04-08 18:37:00,,999,104
10710,Cash,2024-04-08 18:47:00,,2736,104
10711,Cash,2024-04-08 20:07:00,,4754,107
10712,Cash,2024-04-09 09:27:00,,290,102
10713,Credit Card,2024-04-09 09:36:00,,4883,111
10714,Credit Card,2024-04-09 09:52:00,,2560,104
10715,Credit Card,2024-04-09 13:40:00,,2746,104
10716,Cash,2024-04-09 17:58:00,,4941,102
10717,Credit Card,2024-04-09 18:05:00,,2226,102
10718,Credit Card,2024-04-10 07:58:00,,743,112
10719,Credit Card,2024-04-10 09:15:00,,2908,104
10720,Credit Card,2024-04-10 09:30:00,,1300,106
10721,Credit Card,2024-04-10 11:03:00,,976,104
10722,Credit Card,2024-04-10 11:57:00,,233,112
10723,Online,2024-04-10 13:07:00,,4751,112
10724,Credit Card,2024-04-10 14:17:00,,3079,108
10725,Credit Card,2024-04-10 17:53:00,,2013,110
10726,Online,2024-04-11 08:58:00,,1161,111
10727,Credit Card,2024-04-11 09:03:00,,3589,111
10728,Cash,2024-04-11 10:05:00,,3164,104
10729,Cash,2024-04-11 10:57:00,,4321,111
10730,Credit Card,2024-04-11 11:10:00,,4001,111
10731,Credit Card,2024-04-11 14:46:00,,4339,110
10732,Credit Card,2024-04-11 15:15:00,,2988,111
10733,Credit Card,2024-04-11 15:18:00,,3065,101
10734,Credit Card,2024-04-11 15:27:00,,2140,110
10735,Credit Card,2024-04-11 16:25:00,,1896,101
10736,Credit Card,2024-04-11 17:12:00,,4354,111
10737,Credit Card,2024-04-11 20:47:00,,924,111
10738,Credit Card,2024-04-11 20:48:00,,3322,110
10739,Credit Card,2024-04-12 07:00:00,,860,101
10740,Credit Card,2024-04-12 07:42:00,,10,112
10741,Online,2024-04-12 08:45:00,,956,101
10742,Cash,2024-04-12 08:59:00,,1923,107
10743,Online,2024-04-12 09:03:00,,3504,101
10744,Online,2024-04-12 12:10:00,,957,112
10745,Credit Card,2024-04-12 12:21:00,,1416,107
10746,Credit Card,2024-04-12 12:46:00,,4636,107
10747,Credit Card,2024-04-12 13:17:00,,3259,107
10748,Online,2024-04-12 13:53:00,,3049,112
10749,Credit Card,2024-04-12 14:27:00,,1024,108
10750,Credit Card,2024-04-12 15:01:00,,732,108
10751,Credit Card,2024-04-12 15:19:00,,3814,108
10752,Cash,2024-04-12 16:36:00,,1881,108
10753,Credit Card,2024-04-12 17:49:00,,4648,105
10754,Credit Card,2024-04-12 20:15:00,,337,108
10755,Credit Card,2024-04-12 20:18:00,,4783,101
10756,Credit Card,2024-04-13 07:04:00,,3664,105
10757,Credit Card,2024-04-13 07:07:00,,231,105
10758,Cash,2024-04-13 07:43:00,,2302,108
10759,Online,2024-04-13 08:11:00,,4313,106
10760,Online,2024-04-13 08:18:00,,2685,106
10761,Credit Card,2024-04-13 08:22:00,,1975,108
10762,Credit Card,2024-04-13 08:43:00,,15,108
10763,Cash,2024-04-13 09:16:00,,2404,106
10764,Credit Card,2024-04-13 10:18:00,,4416,106
10765,Online,2024-04-13 10:33:00,,3217,108
10766,Credit Card,2024-04-13 10:40:00,,1455,106
10767,Credit Card,2024-04-13 11:14:00,,4162,108
10768,Credit Card,2024-04-13 11:36:00,,1733,105
10769,Credit Card,2024-04-13 11:56:00,,3956,108
10770,Credit Card,2024-04-13 12:00:00,,4107,106
10771,Credit Card,2024-04-13 12:38:00,,2859,106
10772,Cash,2024-04-13 12:57:00,,4100,106
10773,Online,2024-04-13 13:14:00,,1188,108
10774,Credit Card,2024-04-13 13:45:00,,4879,105
10775,Credit Card,2024-04-13 14:32:00,,4360,108
10776,Credit Card,2024-04-13 15:37:00,,1058,108
10777,Online,2024-04-13 17:34:00,,1101,110
10778,Credit Card,2024-04-13 17:44:00,,833,110
10779,Credit Card,2024-04-13 18:07:00,,596,110
10780,Credit Card,2024-04-13 18:28:00,,1834,110
10781,Credit Card,2024-04-13 20:08:00,,2039,108
10782,Credit Card,2024-04-13 20:25:00,,4368,110
10783,Credit Card,2024-04-13 20:33:00,,1089,109
10784,Credit Card,2024-04-13 20:52:00,,2025,110
10785,Credit Card,2024-04-13 20:55:00,,4325,108
10786,Credit Card,2024-04-14 07:32:00,,3176,101
10787,Credit Card,2024-04-14 07:57:00,,3006,103
10788,Credit Card,2024-04-14 08:49:00,,3244,103
10789,Credit Card,2024-04-14 09:37:00,,1873,101
10790,Credit Card,2024-04-14 09:39:00,,1421,101
10791,Credit Card,2024-04-14 10:15:00,,3613,101
10792,Credit Card,2024-04-14 10:28:00,,2200,110
10793,Credit Card,2024-04-14 10:38:00,,3626,110
10794,Credit Card,2024-04-14 10:47:00,,4432,110
10795,Credit Card,2024-04-14 10:54:00,,3399,101
10796,Online,2024-04-14 11:20:00,,3898,110
10797,Credit Card,2024-04-14 11:56:00,,3720,101
10798,Cash,2024-04-14 12:07:00,,1019,103
10799,Credit Card,2024-04-14 12:43:00,,4814,103
10800,Credit Card,2024-04-14 13:00:00,,2164,101
10801,Credit Card,2024-04-14 13:19:00,,2070,110
10802,Credit Card,2024-04-14 13:30:00,,1723,101
10803,Credit Card,2024-04-14 13:33:00,,3238,103
10804,Credit Card,2024-04-14 13:44:00,,128,103
10805,Credit Card,2024-04-14 14:27:00,,1135,106
10806,Credit Card,2024-04-14 15:43:00,,1851,107
10807,Cash,2024-04-14 16:02:00,,658,107
10808,Credit Card,2024-04-14 17:25:00,,3516,107
10809,Credit Card,2024-04-14 17:30:00,,856,106
10810,Cash,2024-04-14 17:49:00,,4298,106
10811,Cash,2024-04-14 19:44:00,,772,110
10812,Credit Card,2024-04-14 20:22:00,,2558,107
10813,Credit Card,2024-04-14 20:33:00,,3346,107
10814,Credit Card,2024-04-15 07:59:00,,3224,103
10815,Credit Card,2024-04-15 08:29:00,,199,103
10816,Online,2024-04-15 11:49:00,,2042,103
10817,Cash,2024-04-15 12:53:00,,3299,110
10818,Online,2024-04-15 13:24:00,,4328,103
10819,Credit Card,2024-04-15 17:59:00,,3084,105
10820,Credit Card,2024-04-15 20:39:00,,2819,112
10821,Online,2024-04-16 08:26:00,,384,103
10822,Credit Card,2024-04-16 08:28:00,,1270,110
10823,Credit Card,2024-04-16 09:19:00,,3610,103
10824,Credit Card,2024-04-16 11:06:00,,4200,110
10825,Credit Card,2024-04-16 14:42:00,,4442,103
10826,Cash,2024-04-16 16:03:00,,670,112
10827,Credit Card,2024-04-16 18:00:00,,710,103
10828,Cash,2024-04-16 20:08:00,,4650,112
10829,Online,2024-04-17 07:50:00,,1605,101
10830,Credit Card,2024-04-17 08:38:00,,3243,111
10831,Credit Card,2024-04-17 09:00:00,,3795,101
10832,Online,2024-04-17 09:09:00,,983,101
10833,Credit Card,2024-04-17 09:26:00,,3419,111
10834,Credit Card,2024-04-17 10:31:00,,3862,109
10835,Credit Card,2024-04-17 13:41:00,,2708,111
10836,Credit Card,2024-04-17 15:36:00,,212,109
10837,Credit Card,2024-04-17 16:49:00,,4892,110
10838,Credit Card,2024-04-17 17:08:00,,2832,112
10839,Cash,2024-04-17 17:50:00,,649,110
10840,Credit Card,2024-04-17 18:41:00,,3142,109
10841,Credit Card,2024-04-18 07:03:00,,3657,106
10842,Credit Card,2024-04-18 07:54:00,,67,109
10843,Credit Card,2024-04-18 12:37:00,,192,109
10844,Credit Card,2024-04-18 13:47:00,,2456,110
10845,Credit Card,2024-04-18 14:31:00,,1144,110
10846,Credit Card,2024-04-18 15:31:00,,2226,103
10847,Cash,2024-04-18 15:35:00,,2080,110
10848,Cash,2024-04-18 16:25:00,,1606,103
10849,Credit Card,2024-04-18 17:39:00,,1581,101
10850,Credit Card,2024-04-18 18:04:00,,4706,110
10851,Credit Card,2024-04-18 19:19:00,,4809,103
10852,Credit Card,2024-04-18 19:57:00,,1577,101
10853,Credit Card,2024-04-18 20:26:00,,4964,101
10854,Credit Card,2024-04-19 07:09:00,,317,101
10855,Online,2024-04-19 07:36:00,,4268,106
10856,Credit Card,2024-04-19 08:04:00,,2337,108
10857,Credit Card,2024-04-19 08:42:00,,4298,108
10858,Credit Card,2024-04-19 09:24:00,,3896,106
10859,Credit Card,2024-04-19 11:28:00,,667,108
10860,Credit Card,2024-04-19 11:49:00,,2148,101
10861,Credit Card,2024-04-19 14:36:00,,2445,104
10862,Credit Card,2024-04-19 16:43:00,,3786,108
10863,Credit Card,2024-04-19 17:19:00,,359,108
10864,Credit Card,2024-04-19 18:58:00,,491,104
10865,Credit Card,2024-04-19 19:12:00,,1564,104
10866,Credit Card,2024-04-19 19:19:00,,1996,104
10867,Cash,2024-04-19 19:27:00,,4394,104
10868,Credit Card,2024-04-19 19:40:00,,2858,111
10869,Credit Card,2024-04-20 07:52:00,,4269,104
10870,Credit Card,2024-04-20 08:00:00,,1767,106
10871,Credit Card,2024-04-20 10:34:00,,2299,111
10872,Credit Card,2024-04-20 10:51:00,,4706,106
10873,Credit Card,2024-04-20 11:19:00,,4801,111
10874,Credit Card,2024-04-20 11:36:00,,3747,106
10875,Credit Card,2024-04-20 11:47:00,,4697,106
10876,Credit Card,2024-04-20 12:26:00,,3852,106
10877,Credit Card,2024-04-20 13:11:00,,558,106
10878,Credit Card,2024-04-20 13:43:00,,4172,104
10879,Credit Card,2024-04-20 14:01:00,,3290,107
10880,Credit Card,2024-04-20 14:01:00,,539,103
10881,Credit Card,2024-04-20 14:10:00,,3506,103
10882,Online,2024-04-20 14:47:00,,4671,103
10883,Credit Card,2024-04-20 14:57:00,,1635,103
10884,Cash,2024-04-20 15:43:00,,3808,104
10885,Credit Card,2024-04-20 16:43:00,,4520,104
10886,Online,2024-04-20 16:44:00,,1654,103
10887,Credit Card,2024-04-20 17:11:00,,4375,103
10888,Credit Card,2024-04-20 17:52:00,,3460,107
10889,Credit Card,2024-04-20 17:57:00,,580,104
10890,Credit Card,2024-04-20 19:30:00,,3141,103
10891,Cash,2024-04-20 19:35:00,,1675,103
10892,Credit Card,2024-04-20 20:41:00,,3013,103
10893,Credit Card,2024-04-21 07:04:00,,2159,104
10894,Credit Card,2024-04-21 09:22:00,,3774,110
10895,Credit Card,2024-04-21 09:40:00,,529,104
10896,Credit Card,2024-04-21 10:34:00,,3404,110
10897,Credit Card,2024-04-21 10:37:00,,252,104
10898,Credit Card,2024-04-21 11:10:00,,3141,110
10899,Online,2024-04-21 11:35:00,,3337,104
10900,Online,2024-04-21 12:02:00,,2392,104
10901,Cash,2024-04-21 12:14:00,,2006,107
10902,Credit Card,2024-04-21 12:28:00,,225,107
10903,Credit Card,2024-04-21 12:48:00,,811,104
10904,Credit Card,2024-04-21 12:55:00,,798,110
10905,Credit Card,2024-04-21 12:58:00,,4490,104
10906,Credit Card,2024-04-21 14:07:00,,4756,105
10907,Cash,2024-04-21 15:07:00,,3765,111
10908,Credit Card,2024-04-21 15:11:00,,756,111
10909,Credit Card,2024-04-21 16:17:00,,1084,111
10910,Credit Card,2024-04-21 17:37:00,,2113,105
10911,Credit Card,2024-04-21 18:03:00,,4322,111
10912,Credit Card,2024-04-21 18:06:00,,494,111
10913,Credit Card,2024-04-21 18:45:00,,3787,104
10914,Cash,2024-04-21 19:05:00,,942,104
10915,Credit Card,2024-04-21 19:26:00,,2613,105
10916,Credit Card,2024-04-21 19:40:00,,2268,105
10917,Cash,2024-04-21 19:50:00,,1448,105
10918,Cash,2024-04-21 20:09:00,,3668,104
10919,Online,2024-04-22 12:35:00,,3808,109
10920,Credit Card,2024-04-22 13:01:00,,2175,107
10921,Credit Card,2024-04-22 13:16:00,,167,107
10922,Credit Card,2024-04-22 15:59:00,,611,101
10923,Cash,2024-04-22 16:05:00,,3324,108
10924,Credit Card,2024-04-22 16:27:00,,3623,108
10925,Credit Card,2024-04-22 17:53:00,,484,101
10926,Credit Card,2024-04-22 20:10:00,,359,102
10927,Credit Card,2024-04-22 20:15:00,,2441,101
10928,Cash,2024-04-23 09:08:00,,3093,103
10929,Credit Card,2024-04-23 12:04:00,,2579,110
10930,Credit Card,2024-04-23 16:05:00,,2852,104
10931,Credit Card,2024-04-23 16:38:00,,3869,102
10932,Credit Card,2024-04-23 16:40:00,,34,102
10933,Cash,2024-04-23 17:54:00,,2937,103
10934,Cash,2024-04-23 18:34:00,,2193,102
10935,Credit Card,2024-04-23 19:44:00,,4874,104
10936,Credit Card,2024-04-23 19:55:00,,3509,103
10937,Credit Card,2024-04-24 07:18:00,,1015,110
10938,Credit Card,2024-04-24 07:47:00,,3195,101
10939,Credit Card,2024-04-24 08:30:00,,591,108
10940,Cash,2024-04-24 09:21:00,,1873,110
10941,Cash,2024-04-24 11:19:00,,3832,110
10942,Credit Card,2024-04-24 14:46:00,,3122,110
10943,Online,2024-04-24 15:08:00,,2070,110
10944,Credit Card,2024-04-24 17:16:00,,4686,112
10945,Credit Card,2024-04-24 19:15:00,,2154,111
10946,Credit Card,2024-04-24 19:41:00,,727,112
10947,Online,2024-04-24 20:58:00,,99,110
10948,Credit Card,2024-04-25 09:01:00,,3215,109
10949,Credit Card,2024-04-25 10:02:00,,4899,110
10950,Credit Card,2024-04-25 10:04:00,,2043,110
10951,Credit Card,2024-04-25 14:06:00,,1463,109
10952,Online,2024-04-25 15:30:00,,631,106
10953,Credit Card,2024-04-25 15:52:00,,3094,107
10954,Credit Card,2024-04-25 18:41:00,,3700,109
10955,Online,2024-04-25 20:11:00,,1559,107
10956,Cash,2024-04-25 20:32:00,,2813,107
10957,Credit Card,2024-04-25 20:51:00,,3552,106
10958,Credit Card,2024-04-26 08:55:00,,3457,104
10959,Credit Card,2024-04-26 09:37:00,,1151,112
10960,Cash,2024-04-26 10:20:00,,1029,104
10961,Credit Card,2024-04-26 12:46:00,,4555,104
10962,Credit Card,2024-04-26 13:10:00,,3240,104
10963,Online,2024-04-26 13:31:00,,326,112
10964,Credit Card,2024-04-26 14:52:00,,2050,101
10965,Credit Card,2024-04-26 15:17:00,,4830,101
10966,Credit Card,2024-04-26 15:19:00,,2382,103
10967,Credit Card,2024-04-26 16:20:00,,137,112
10968,Online,2024-04-26 17:36:00,,1090,101
10969,Credit Card,2024-04-26 17:45:00,,44,112
10970,Credit Card,2024-04-26 17:56:00,,1875,101
10971,Cash,2024-04-26 18:07:00,,1246,112
10972,Cash,2024-04-26 18:48:00,,1946,101
10973,Credit Card,2024-04-26 19:18:00,,4583,103
10974,Online,2024-04-26 19:33:00,,3873,112
10975,Credit Card,2024-04-26 20:57:00,,2603,103
